text,http_urls,years
"Aan de rand van Arles lag over het kanaal van Arles naar Bouc de Pont de Réginelle of Réginal, die in de volksmond Pont de Langlois werd genoemd. De plek had een aantrekkingskracht op Vincent. De combinatie van het zuidelijke licht, het Hollandse karakter van het landschap en het vreemde, in Vincents ogen 'Japanse' silhouet van de brug verleidde hem om het onderwerp te schilderen. Op 16 maart 1888 schreef hij zijn broer Theo voor het eerst over de brug die hij had geschilderd:

""... ik heb vandaag een doek van 15 mee naar huis gebracht, het is een ophaalbrug waar een rijtuigje overheen rijdt dat afsteekt tegen een blauwe hemel – de rivier ook blauw, oranje oevers met begroeiing, een groep wasvrouwen in bonte jakken en mutsen.""

Dat hij tevreden was met het kunstwerk blijkt uit het feit dat hij, toen hij zijn broer het eerste schilderij van de brug stuurde ervan overtuigd was dat het doek ""500 waard"" zou worden.

Vincent maakte in voorjaar van 1888 nog vijf andere schilderijen en twee tekeningen van deze brug.",https://www.vangoghroute.nl/frankrijk/arles/brug-van-langlois/?v=mobile,"1888, 1888"
"Vincent kwam in januari 1877 in Dordrecht aan om in de boekhandel Blussé & Van Braam te werken. Zijn baan als hulpje in de winkel vond hij niet leuk; hij wilde liever dominee worden en zijn gedachten over het christelijk geloof en zijn toekomst hielden hem meer bezig dan zijn werk. Hij maakte lange dagen in de boekhandel en zijn schaarse vrije tijd bracht hij al wandelend door in de stad, pratend met zijn huisgenoot of Bijbel lezend op zijn kamer. Hij woonde in bij Pieter Rijken en diens vrouw Maria Aelmans die boven hun kruidenierszaak een gasthuis hadden. Vincents religieuze fanatisme was in die tijd zo groot dat hij iedere zondag wel drie diensten bezocht bij kerken van uiteenlopende aard. De dertien bewaarde brieven van Vincent uit Dordrecht staan boordevol verwijzingen naar de Bijbel. Zijn verlangen om zelf predikant te worden werd steeds sterker en hij oriënteerde zich op een mogelijke studie theologie. Uiteindelijk vertrok hij in mei 1877 naar Amsterdam om zich daar voor te bereiden op die opleiding.",https://www.vangoghroute.nl/nederland/dordrecht/,"1877, 1877"
"Op de begraafplaats in Zundert, naast het dorpskerkje waar vader Van Gogh dominee was, ligt Vincents doodgeboren broertje begraven. Vincents moeder had op 30 maart 1852 -exact een jaar voordat Vincent geboren werd- een doodgeboren zoon gebaard die zij Vincent noemde. Vincents verjaardag was dus altijd verbonden met de sterfdag van zijn broertje.

Op het kerkhof is nog steeds het graf te vinden van het oudste broertje van Vincent dat dood geboren werd. Dat was precies een jaar voor de geboorte van Vincent zelf. Hij schreef maar één keer over dit graf, in een brief aan zijn vroegere chef Tersteeg, bij het overlijden van diens dochtertje. Emotioneel had dat graf weinig betekenis voor Vincent. Voor hem was het kerkhof eerder één van de plekken waar hij als kind speelde en waar hij genoot van de stilte. Naast het kerkhof staan de oude Kosterswoning en een gastatelier waar regelmatig eigentijdse kunsttentoonstellingen te zien zijn.",https://www.vangoghroute.nl/nederland/zundert/begraafplaats/,1852
"De dokken en de kaaien in Antwerpen waren een favoriete plek voor wandelingen door de stad. Hij schreef zijn broer enthousiast over het gebied:

""Wel, die dokken zijn een fameuse Japonaiserie, grillig, eigenaardig, ongehoord – ten minste men kan 't zoo zien. Ik zou er wel eens met U willen loopen om te weten of we 't zelfde kijken. Men zou er alles kunnen maken, stadsgezigten – figuren van 't meest uiteenloopend karakter – de schepen als hoofdzaak met water & lucht van fijn grijs – maar vooral –Japonaiseries.– Ik bedoel, de figuren zijn er altijd in beweging, men ziet ze in de zonderlingste entourages, alles grillig, en er ontstaan vanzelf telkens interessante tegenstellingen. Een wit paard in den modder, in een hoek waar hoopen marchandises met zeildoek bedekt liggen – tegen oude, zwart berookte muren van 't magazijn. Doodeenvoudig, maar een effekt van Black & White.""

Vooral als hij een lange wandeling had gemaakt richting 't zand en de hei van een boerendorp vond hij het aangezicht van de dokken ''curieus als contrast''.",https://www.vangoghroute.nl/belgie/antwerpen/kaaien/?v=mobile,
"Stam was de winkel met schildersbenodigdheden van Allegonda Johanna Stam - Liernur die sinds 1874 weduwe was van de houtgraveur Willem Hendrik Stam. Zij runde een winkel met tekenmateriaal op de Papestraat 15 in Den Haag waar Vincent in ieder geval zijn papier kocht (het papier Ingres waar hij graag op werkte). Dat hij niet altijd alles op tijd kon betalen, blijkt uit het feit dat hij in 1883 schulden bij haar had.",https://www.vangoghroute.nl/nederland/den-haag/stam/,"1874, 1883"
"In 1878 Vincent volgde in Brussel drie maanden een vooropleiding tot evangelist en vertrok daarna als evangelist naar Borinage. Twee jaar later keerde hij als beginnend kunstenaar terug in de stad en volgde lessen aan de kunstacademie.

In de jaren 1877 en 1878 had Vincent zich in Amsterdam zonder succes voorbereid op een universitaire studie theologie. Hij zette het idee van zich af om dominee te worden, maar was vastberaden om wél als evangelist te willen werken. Zo ontstond het plan om in Brussel een opleiding te volgen aan de Vlaamse evangelistenschool. Deze opleiding duurde een stuk korter en de eisen waren minder strikt dan voor de studie theologie.",https://www.vangoghroute.nl/belgie/brussel/,"1878, 1877, 1878"
"Familie Van Gogh woonde in de pastorie naast de Nederlands Hervormde Kerk waar Vincents vader dominee was. Toen Vincent in 1878 en 1881 voor langere tijd in Etten verbleef, kreeg hij de aanbouw aan de achterkant van het huis tot zijn beschikking als studeerkamer en later als atelier. De met klimop begroeide kamer keek uit op de achtertuin van het huis die Vincent vermoedelijk vastlegde in de tekening Tuinhoek uit 1881.",https://www.vangoghroute.nl/nederland/etten/patorie/?v=mobile,"1878, 1881, 1881"
"Vanuit Den Haag had Vincent het een en ander aan schildergerei meegenomen, maar al snel raakte hij door deze voorraad heen. Omdat hij in Hoogeveen niet aan nieuw materiaal kon komen, liet hij dit aanleveren via Furnée, de verfleverancier die hij nog uit Den Haag kende. Maar nadat ook dit op was sloeg zijn stemming om:

""En als ik mijn boeltje aanzie, het is te armzalig, te ontoereikend, te zeer uitgeput. Wij hebben hier mistroostige regendagen en als ik op het hoekje zolder kom waar ik mij geinstalleerd heb zoo is het daar al merkwaardig melankoliek – met het licht van één enkele glazen dakpan dat valt op een leege schilderkist, op een bos penseelen waar 't haar weinig meer van deugt, enfin het is zóó curieus melankoliek dat gelukkig het ook een genoegzaam komiek aspect heeft om er niet over te schreijen maar het vroolijker op te vatten.""",https://www.vangoghroute.nl/nederland/drenthe/hartsuiker/?v=mobile,
"Vincent gaf schilderlessen aan Willem van de Wakker (1859-1927). Van de Wakker, een telegrafist in het postkantoor in Nuenen, was amateurschilder en toen Vincent diens kunstwerken zag bij schilderwinkel firma Baijens wilde hij hem graag eens ontmoeten. Van de Wakker woonde in Eindhoven, net als Antoon Hermans en Anton Kerssemakers aan wie Vincent ook les gaf. Het was zijn plan hen te vragen om hem in ruil voor de lessen schildersmateriaal te geven. Het geven van schilderles beviel Vincent goed, zo had hij wat aanspraak. Hij dacht erover om, wanneer hij naar Antwerpen zou gaan, hij daar wellicht ook schilderlessen kon geven. Van de Wakker memoreerde in 1927:

""Een gemakkelijke leermeester was Vincent geenszins; hij was sarkastisch en geneerde zich niet eens duchtig te vloeken als er een fout gemaakt werd, of als de leerling niet genoeg materiaal bij zich had.""",https://www.vangoghroute.nl/nederland/nuenen/van-de-wakker/?v=mobile,"1859, 1927, 1927"
"Vincent woonde twee jaar in Nuenen en maakte daar zijn bekende figuurstuk De aardappeleters. In december 1883 vertrok Vincent uit Drenthe naar zijn ouderlijk huis in Nuenen. Een dappere stap, want Vincent was sinds kerstmis 1881 niet meer bij zijn ouders thuis geweest (die destijds nog in Etten woonden). Vincent voelde weliswaar geen warm onthaal in Nuenen, maar hij mocht wél blijven en de mangelkamer als atelier inrichten.

Alhoewel de familieverhouding beter konden, wilde Vincent al na een korte tijd niet meer weg uit Nuenen omdat hij zo ontzettend hield van de omgeving en de bevolking. Vincent werkte in weverijen, buiten op het land en op zijn atelier ijverig aan studies van Brabantse types. Ook trok hij er op uit om landschappen te schilderen. De werking van kleur had zijn bijzondere aandacht. De vele figuurstudies die Vincent maakte resulteerden erin dat hij, inmiddels vol vertrouwen in zijn eigen kunnen, een groot figuurstuk maakte: De aardappeleters.",https://www.vangoghroute.nl/nederland/nuenen/,"1883, 1881"
"Vincent van Gogh bezocht meerdere malen kerkdiensten in de Oudezijds Kapel. Zo hoorde hij op 15 juli 1877 zijn oom Stricker preken in de kerkdienst van 10.00u. De dienst werd slecht bezocht en Vincent zat voornamelijk tussen de weeskinderen. De preek was volgens Vincent een:

""waarschuwing tegen het al te veel hechten aan uitwendige vormen en plegtigheden zonder opregt gemeend godsdienstig gevoel des harten en daar tegenover het leven zonder geloof in de dingen die hooger zijn dan die van dit leven.""

Het buurtje met de nauwe straatjes rondom de kerk met de Zeedijk en de Teertuinen vond Vincent een ""zeer aardig gedeelte van de stad"" dat hem deed denken aan hartje Londen.",https://www.vangoghroute.nl/nederland/amsterdam/oudezijds-kapel-sint-olofskapel/,1877
"Piet Kaufmann was de tuinman van familie Van Gogh die in 1881 regelmatig model stond voor Vincent. Vincent was in september op aanraden van onder andere kunstenaar Anton Mauve actief naar levend model gaan tekenen, maar het was niet eenvoudig om mensen te vinden die goed wilden poseren:

""Maar wat een toer is het om de lui aan 't verstand te brengen wat poseeren is.─ Boeren en burgers zijn desperaat verstokt op 't punt waar ze niet af willen, dat n.l. men niet anders moet willen poseeren dan in zijn Zondags pak met onmogelijke plooien waar noch knie noch elleboog noch omoplates noch eenig ander ligchaamsdeel zijn karakteristiek deukje of verhevenheid in heeft gemerkt.""

Hij schreef dan ook:

""Ik hoop ook te slagen met een goed model te vinden, b.v. Piet Kaufman den arbeider maar ik denk dat het beter zal zijn hem niet hier aan huis maar hetzij op de werf bij hem t'huis 't zij op t'veld te laten poseeren met een schop of ploeg of iets ander.""",https://www.vangoghroute.nl/nederland/etten/kaufmann/,1881
"Vincent werkte al sinds zijn zestiende in de internationale kunsthandel Goupil & Cie, die vanaf 1884 Boussod, Valadon & Cie zou gaan heten. Eerst werkte hij in het Haagse filiaal, daarna in Londen. In oktober 1874 werd hij voor twee maanden overgeplaatst naar het hoofdkantoor op rue Chaptal nummer 9 in Parijs en een half jaar later kwam hij daar voor onbepaalde tijd terug. Deze vestiging vormde het hart van het Goupil-imperium.",https://www.vangoghroute.nl/frankrijk/parijs/goupil/?v=mobile,"1884, 1874"
Vincent bezocht het appartement van Theo en Jo in de wijk Montmartre twee maal: één keer in 1890 toen hij vanuit Saint-Rémy naar Auvers-sur-Oise verhuisde en een paar dagen in Parijs verbleef en eenmaal toen hij al in Auvers woonde en zijn broer ging bezoeken. In het appartement van Theo en Jo hingen doeken van Vincent en andere kunstenaars aan de muur.,https://www.vangoghroute.nl/frankrijk/parijs/theo-en-jo/,1890
"Vincent bezocht het dorpje Ville d'Avray en zag daar in het kerkje Saint-Nicolas-Saint-Marc schilderijen van Camille Corot. Op 25 juli 1875 bezocht Vincent met zijn collega Frans Soek (?–1879) en diens familie het dorpje Ville d'Avray dat ten zuidwesten van Parijs ligt. De kunstenaar Camille Corot (1796-1875) had in 1855-56 in het transept van de dorpskerk van Ville d'Avray vier muurschilderingen gemaakt: Adam et Eve chassés du Paradis, Le Baptême du Christ, Le Christ au jardin des oliviers en Madeleine au désert. Ook hing Corots veel vroegere doek Saint Jérome (1837) daar. Vincent herkende waarschijnlijk niet alle werken van Corots hand, waarvan er één ongesigneerd was, want in de brief waarin hij over het bezoek schreef noemde hij slechts drie schilderijen.",https://www.vangoghroute.nl/frankrijk/parijs/saint-nicolas-saint-marc-kerk/,"1875, 1879, 1796, 1875, 1855, 1837"
"Vincent bezocht de kerk niet zozeer omdat hij daar behoefte aan had, maar uit beleefdheid. Hij had destijds weinig affiniteit meer met het geloof na maanden van religieus fanatisme die hem uiteindelijk weinig goeds hadden gebracht.

Toen Vincent met Kerst 1881 niet naar de kerk wilde, ontstond er ruzie tussen hem en zijn vader.

Vincent wilde niets liever dan zijn vader trots op hem maken. Maar hij stelt zijn vader (een dominee) regelmatig teleur. Je kan spreken van een gespannen verhouding tussen de twee.",https://www.vangoghroute.nl/nederland/etten/kerk/?v=mobile,1881
"Toen Vincent in Amsterdam woonde, werd de inrichting van het Trippenhuis aangepakt waardoor enkele ruimtes tijdelijk waren gesloten. Vincent ging regelmatig terug om te kijken of de zalen alweer te bezoeken waren. Begin juli 1877 was dat zover: Vincent schreef aan Theo over de weer geopende zaal waar de Staalmeesters van Rembrandt hing en 'het bewuste' portret van Bartholomeus van der Helst. Hiermee bedoelde hij vermoedelijk het portret van Aert van Nes en diens vrouw Geertruida den Dubbelde.

Vincent was zo'n liefhebber van het Trippenhuis dat hij zijn Engelse vriend Harry Gladwell bij een bezoek aan Nederland verzekerde dat hij Holland niet mocht verlaten voordat hij het Trippenhuis had gezien. Uiteindelijk bezocht Gladwell het Trippenhuis twee keer samen met Vincent. Ook probeerde Vincent zijn broer Theo over te halen om naar Amsterdam te komen en met hem in het Trippenhuis de etsen van Rembrandt te bekijken die hij zo prachtig vond.

Voordat Vincent in Amsterdam woonde, bezocht hij het Trippenhuis ook al.",https://www.vangoghroute.nl/nederland/amsterdam/trippenhuis/,1877
"Vincent van Gogh werd in 1864 als elfjarig jongetje door zijn ouders naar de kostschool van Jan Provily in Zevenbergen gestuurd. Zijn moeder vond de omgang met de kinderen op de lagere school in Zundert te ruw. Het pand aan de Zandweg in Zevenbergen was in opdracht van Jan Provily gebouwd. Er werd onderwijs gegeven aan een kleine groep leerlingen afkomstig uit gegoede Nederlands Hervormde families uit de omgeving. Toen Vincent op de kostschool zat, waren er slechts 18 andere leerlingen. Vincent, de jongste op school, vond zijn verblijf in Zevenbergen 'onzinnig'.",https://www.vangoghbrabant.com/nl/home/van-gogh-brabant/erfgoedlocaties/zevenbergen,1864
"Vincent woonde twee jaar (5 dec. 1883 - 24 nov. 1885 ) in Nuenen en maakte daar zijn bekende figuurstuk De aardappeleters.

In december 1883 vertrok Vincent uit Drenthe naar zijn ouderlijk huis in Nuenen. Een dappere stap, want Vincent was sinds kerstmis 1881 niet meer bij zijn ouders thuis geweest (die destijds nog in Etten woonden). Vincent voelde weliswaar geen warm onthaal in Nuenen, maar hij mocht wél blijven en de mangelkamer als atelier inrichten.

Alhoewel de familieverhouding beter konden, wilde Vincent al na een korte tijd niet meer weg uit Nuenen omdat hij zo ontzettend hield van de omgeving en de bevolking.",https://www.vangoghroute.nl/nederland/nuenen/,"1883, 1885, 1883, 1881"
"In december 1875 vertrok Vincent zonder goed overleg met zijn baas naar zijn ouders in Etten om daar kerst te vieren. Dat hij juist in deze drukke periode van het jaar de zaak in de steek liet, werd hem niet in dank afgenomen. Bij terugkeer in Parijs begin januari werd hij na een onaangenaam gesprek met zijn baas Léon Boussod ontslagen. Per 1 april 1876 moest hij vertrekken. Vincent erkende in een brief aan zijn broer:

""ik heb wel dingen gedaan die in zekeren zin zeer verkeerd waren en heb daarom maar weinig te zeggen.""

De familie was beschaamd door de gang van zaken. Het ontslag bij Goupil & Cie betekende Vincents definitieve breuk met de kunsthandel na er ruim zes jaar gewerkt te hebben. Zijn baan bij Goupil & Cie werd overgenomen door zijn vriend Harry Gladwell met wie hij ook in huis had gewoond. Toen Vincent in 1886 weer in Parijs terechtkwam, bezocht hij de kunsthandel vermoedelijk nog wel eens om kunst te bekijken.",https://www.vangoghroute.nl/frankrijk/parijs/goupil/,"1875, 1876, 1886"
